Compound,Elements,Element_numbers,H_f,E_total,#_atoms
NCO-Br-Cd,"['Cd', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.692344444,-78.54396472,5
NCO-Br-Co,"['Co', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.513805142,-64.45916821,5
NCO-Br-Cu,"['Cu', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.305975914,-61.37402207,5
NCO-Br-Fe,"['Fe', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.541068438,-65.49338469,5
NCO-Br-Mg,"['Mg', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-1.172640268,-55.52884384,5
NCO-Br-Mn,"['Mn', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.873359696,-67.13714098,5
NCO-Br-Ni,"['Ni', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.57437347,-63.73080985,5
NCO-Br-Pb,"['Pb', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.644329674,-123.63569087,5
NCO-Br-Pd,"['Pd', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.281980832,-78.88074666,5
NCO-Br-Pt,"['Pt', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.00712629,-114.92747395,5
NCO-Br-Sr,"['Sr', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-1.511386334,-74.50427417,5
NCO-Br-Zn,"['Zn', 'C', 'Br', 'N', 'O']","[1, 1, 1, 1, 1]",-0.672828236,-61.51838368,5
NCO-Cl-Ba,"['Ba', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-1.582544174,-80.85267137,5
NCO-Cl-Be,"['Be', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.874063706,-42.12616903,5
NCO-Cl-Ca,"['Ca', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-1.592743918,-50.98217009,5
NCO-Cl-Cd,"['Cd', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.763898366,-67.61894233,5
NCO-Cl-Co,"['Co', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.625285604,-53.73377852,5
NCO-Cl-Cu,"['Cu', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.380916254,-50.46593177,5
NCO-Cl-Fe,"['Fe', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.654752974,-54.77901537,5
NCO-Cl-Mg,"['Mg', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-1.316788772,-44.96679436,5
NCO-Cl-Mn,"['Mn', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.971080904,-56.34295502,5
NCO-Cl-Ni,"['Ni', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.69551722,-53.0537366,5
NCO-Cl-Pb,"['Pb', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.69381491,-112.60032505,5
NCO-Cl-Pd,"['Pd', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.348291688,-67.92950894,5
NCO-Cl-Pt,"['Pt', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.055146464,-103.88478282,5
NCO-Cl-Sr,"['Sr', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-1.601822572,-63.67366336,5
NCO-Cl-Zn,"['Zn', 'C', 'N', 'Cl', 'O']","[1, 1, 1, 1, 1]",-0.782306268,-50.78298184,5
NCO-CN-Ba,"['Ba', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.69194692,-88.59942502,6
NCO-CN-Be,"['Be', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.0721402783,-49.69648517,6
NCO-CN-Ca,"['Ca', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.6790739167,-58.600687,6
NCO-CN-Cd,"['Cd', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.015320845,-75.39916857,6
NCO-CN-Co,"['Co', 'C', 'N', 'O']","[1, 2, 2, 1]",0.12859054,-61.34360026,6
NCO-CN-Cu,"['Cu', 'C', 'N', 'O']","[1, 2, 2, 1]",0.256371125,-58.53091675,6
NCO-CN-Fe,"['Fe', 'C', 'N', 'O']","[1, 2, 2, 1]",0.05090818,-62.70759442,6
NCO-CN-Mg,"['Mg', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.4433658317,-52.55083849,6
NCO-CN-Mn,"['Mn', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.1053682317,-63.62755289,6
NCO-CN-Ni,"['Ni', 'C', 'N', 'O']","[1, 2, 2, 1]",0.043392365,-60.82358931,6
NCO-CN-Pb,"['Pb', 'C', 'N', 'O']","[1, 2, 2, 1]",0.037951125,-120.41133675,6
NCO-CN-Pd,"['Pd', 'C', 'N', 'O']","[1, 2, 2, 1]",0.2715085533,-76.06679218,6
NCO-CN-Pt,"['Pt', 'C', 'N', 'O']","[1, 2, 2, 1]",0.3714391783,-112.88820843,6
NCO-CN-Sr,"['Sr', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.6945512233,-71.33965084,6
NCO-CN-Zn,"['Zn', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.0224668567,-58.51404464,6
NCO-F-Ba,"['Ba', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.930994536,-78.21058628,5
NCO-F-Be,"['Be', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.374255542,-40.24279131,5
NCO-F-Ca,"['Ca', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-2.013436108,-48.70129414,5
NCO-F-Cd,"['Cd', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.06788724,-64.7545498,5
NCO-F-Co,"['Co', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-0.98584761,-51.15225165,5
NCO-F-Cu,"['Cu', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-0.698860182,-47.67131451,5
NCO-F-Fe,"['Fe', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-0.996050852,-52.10116786,5
NCO-F-Mg,"['Mg', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.786466238,-42.93084479,5
NCO-F-Mn,"['Mn', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.255502652,-53.38072686,5
NCO-F-Ni,"['Ni', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.031568988,-50.34965854,5
NCO-F-Pb,"['Pb', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.014372208,-109.81877464,5
NCO-F-Pd,"['Pd', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-0.3046861,-63.3271441,5
NCO-F-Pt,"['Pt', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-0.265329512,-100.55136116,5
NCO-F-Sr,"['Sr', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.992489008,-61.24265864,5
NCO-F-Zn,"['Zn', 'C', 'N', 'O', 'F']","[1, 1, 1, 1, 1]",-1.13473273,-48.16077725,5
NCO-I-Ba,"['Ba', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-1.32379503,-108.36349665,5
NCO-I-Be,"['Be', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.380533172,-68.46308736,5
NCO-I-Ca,"['Ca', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-1.279391032,-78.21997666,5
NCO-I-Cd,"['Cd', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.50358247,-95.12193385,5
NCO-I-Co,"['Co', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.27818054,-80.8028242,5
NCO-I-Cu,"['Cu', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.142374332,-78.07779316,5
NCO-I-Fe,"['Fe', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.234269762,-81.48117031,5
NCO-I-Mg,"['Mg', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.890047612,-71.63765956,5
NCO-I-Mn,"['Mn', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.65648513,-83.57454715,5
NCO-I-Ni,"['Ni', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.349076332,-80.12610316,5
NCO-I-Pb,"['Pb', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.506716306,-140.46940303,5
NCO-I-Pd,"['Pd', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.14945116,-95.7398773,5
NCO-I-Pt,"['Pt', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",0.03753309,-132.22595605,5
NCO-I-Sr,"['Sr', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-1.319003784,-91.06414042,5
NCO-I-Zn,"['Zn', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.432270752,-77.83737526,5
NCO-NC-Ba,"['Ba', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.7377415933,-88.87419306,6
NCO-NC-Be,"['Be', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.16802272,-50.27177982,6
NCO-NC-Ca,"['Ca', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.7519819033,-59.03813492,6
NCO-NC-Cd,"['Cd', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.03700011,-75.52924416,6
NCO-NC-Co,"['Co', 'C', 'N', 'O']","[1, 2, 2, 1]",0.0614483383,-61.74645347,6
NCO-NC-Cu,"['Cu', 'C', 'N', 'O']","[1, 2, 2, 1]",0.2713256317,-58.44118971,6
NCO-NC-Fe,"['Fe', 'C', 'N', 'O']","[1, 2, 2, 1]",0.0303636467,-62.83086162,6
NCO-NC-Mg,"['Mg', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.536119945,-53.10736317,6
NCO-NC-Mn,"['Mn', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.18580774,-64.11018994,6
NCO-NC-Ni,"['Ni', 'C', 'N', 'O']","[1, 2, 2, 1]",0.0064857783,-61.04502883,6
NCO-NC-Pb,"['Pb', 'C', 'N', 'O']","[1, 2, 2, 1]",0.0296218617,-120.46131233,6
NCO-NC-Pd,"['Pd', 'C', 'N', 'O']","[1, 2, 2, 1]",0.3208476767,-75.77075744,6
NCO-NC-Pt,"['Pt', 'C', 'N', 'O']","[1, 2, 2, 1]",0.5405849817,-111.87333361,6
NCO-NC-Sr,"['Sr', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.75647616,-71.71120046,6
NCO-NC-Zn,"['Zn', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.0600275,-58.7394085,6
NCS-Br-Ba,"['Ba', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-1.0650903934,-93.01079528,5
NCS-Br-Be,"['Be', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.1751742214,-53.37711442,5
NCS-Br-Ca,"['Ca', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-1.0431933894,-62.97981026,5
NCS-Br-Cd,"['Cd', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.2253399194,-79.67154291,5
NCS-Br-Co,"['Co', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.0359493534,-65.53249008,5
NCS-Br-Cu,"['Cu', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.1504563466,-62.55446158,5
NCS-Br-Fe,"['Fe', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.0629921454,-66.56560404,5
NCS-Br-Mg,"['Mg', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.6987799014,-56.62214282,5
NCS-Br-Mn,"['Mn', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.3976944154,-68.22141539,5
NCS-Br-Ni,"['Ni', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.0970665834,-64.80687623,5
NCS-Br-Pb,"['Pb', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.2047393994,-124.90034031,5
NCS-Br-Pd,"['Pd', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.1577263686,-80.14481147,5
NCS-Br-Pt,"['Pt', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.3922249746,-116.39331844,5
NCS-Br-Sr,"['Sr', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-1.0675913514,-75.74790007,5
NCS-Br-Zn,"['Zn', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.1857353354,-62.54551999,5
NCS-Cl-Ba,"['Ba', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-1.1467235314,-82.13616897,5
NCS-Cl-Be,"['Be', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.3100569194,-42.76873591,5
NCS-Cl-Ca,"['Ca', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-1.1412798614,-52.18745062,5
NCS-Cl-Cd,"['Cd', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.2969534014,-68.74681832,5
NCS-Cl-Co,"['Co', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.1334401814,-54.73715222,5
NCS-Cl-Cu,"['Cu', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",0.0734002326,-51.65695015,5
NCS-Cl-Fe,"['Fe', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.1610687374,-55.773195,5
NCS-Cl-Mg,"['Mg', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.8218565414,-45.95473402,5
NCS-Cl-Mn,"['Mn', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.4816325754,-57.35831419,5
NCS-Cl-Ni,"['Ni', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.1963664934,-54.02058378,5
NCS-Cl-Pb,"['Pb', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.2537580994,-113.86264181,5
NCS-Cl-Pd,"['Pd', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",0.1011578806,-69.14486191,5
NCS-Cl-Pt,"['Pt', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",0.3495028186,-105.32413722,5
NCS-Cl-Sr,"['Sr', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-1.1581025334,-64.91766398,5
NCS-Cl-Zn,"['Zn', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.2817198874,-51.74265075,5
NCS-CN-Ba,"['Ba', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.3327216295,-89.90667409,6
NCS-CN-Be,"['Be', 'C', 'S', 'N']","[1, 2, 1, 2]",0.4109166555,-50.26074438,6
NCS-CN-Ca,"['Ca', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.3045367828,-59.81606501,6
NCS-CN-Cd,"['Cd', 'C', 'S', 'N']","[1, 2, 1, 2]",0.3754183488,-76.51733422,6
NCS-CN-Co,"['Co', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5613906538,-62.20940039,6
NCS-CN-Cu,"['Cu', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6513781972,-59.62347513,6
NCS-CN-Fe,"['Fe', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6042574122,-62.85009984,6
NCS-CN-Mg,"['Mg', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.0317768995,-53.54390571,6
NCS-CN-Mn,"['Mn', 'C', 'S', 'N']","[1, 2, 1, 2]",0.2725688355,-64.8225313,6
NCS-CN-Ni,"['Ni', 'C', 'S', 'N']","[1, 2, 1, 2]",0.4691086255,-61.73189256,6
NCS-CN-Pb,"['Pb', 'C', 'S', 'N']","[1, 2, 1, 2]",0.4042147455,-121.67635584,6
NCS-CN-Pd,"['Pd', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6528201405,-77.24152347,6
NCS-CN-Pt,"['Pt', 'C', 'S', 'N']","[1, 2, 1, 2]",0.7640500972,-113.99514373,6
NCS-CN-Sr,"['Sr', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.3278912428,-72.60229177,6
NCS-CN-Zn,"['Zn', 'C', 'S', 'N']","[1, 2, 1, 2]",0.4002240622,-59.44049994,6
NCS-F-Ba,"['Ba', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-1.4763638794,-79.40003381,5
NCS-F-Be,"['Be', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.6886525174,-40.277377,5
NCS-F-Ca,"['Ca', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-1.5426858194,-49.81014351,5
NCS-F-Cd,"['Cd', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.5845761774,-65.8005953,5
NCS-F-Co,"['Co', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.4458331514,-51.91478017,5
NCS-F-Cu,"['Cu', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.2175180054,-48.72720444,5
NCS-F-Fe,"['Fe', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.4665769994,-52.91639941,5
NCS-F-Mg,"['Mg', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-1.2405251194,-43.66374001,5
NCS-F-Mn,"['Mn', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.7738168934,-54.43489888,5
NCS-F-Ni,"['Ni', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.4963460614,-51.13614472,5
NCS-F-Pb,"['Pb', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.5675015914,-111.04702237,5
NCS-F-Pd,"['Pd', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.1170836474,-65.85173265,5
NCS-F-Pt,"['Pt', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",0.1723759106,-101.82543486,5
NCS-F-Sr,"['Sr', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-1.5363193354,-62.42441109,5
NCS-F-Zn,"['Zn', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.5911947254,-48.90568804,5
NCS-I-Ba,"['Ba', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.8908382514,-109.66131357,5
NCS-I-Be,"['Be', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.1044176006,-69.50093431,5
NCS-I-Ca,"['Ca', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.8355166074,-79.46320535,5
NCS-I-Cd,"['Cd', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.0426171494,-96.27970806,5
NCS-I-Co,"['Co', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.2363787246,-81.69262869,5
NCS-I-Cu,"['Cu', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.3068512666,-79.29426598,5
NCS-I-Fe,"['Fe', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.2939240326,-82.30280215,5
NCS-I-Mg,"['Mg', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.4439796014,-72.86992032,5
NCS-I-Mn,"['Mn', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.1966986314,-84.73821547,5
NCS-I-Ni,"['Ni', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.1184287086,-81.25117877,5
NCS-I-Pb,"['Pb', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.0717408254,-141.75712644,5
NCS-I-Pd,"['Pd', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.2904286946,-97.00307884,5
NCS-I-Pt,"['Pt', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.5328637746,-133.21190344,5
NCS-I-Sr,"['Sr', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.8780414214,-92.32192942,5
NCS-I-Zn,"['Zn', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.0364290446,-78.95647709,5
NCS-NC-Ba,"['Ba', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.3757551378,-90.16487514,6
NCS-NC-Be,"['Be', 'C', 'S', 'N']","[1, 2, 1, 2]",0.3378057972,-50.69940953,6
NCS-NC-Ca,"['Ca', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.3743470945,-60.23492688,6
NCS-NC-Cd,"['Cd', 'C', 'S', 'N']","[1, 2, 1, 2]",0.3569279655,-76.62827652,6
NCS-NC-Co,"['Co', 'C', 'S', 'N']","[1, 2, 1, 2]",0.4890694805,-62.64332743,6
NCS-NC-Cu,"['Cu', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6583622655,-59.58157072,6
NCS-NC-Fe,"['Fe', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5684142455,-63.06515884,6
NCS-NC-Mg,"['Mg', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.1120420128,-54.02549639,6
NCS-NC-Mn,"['Mn', 'C', 'S', 'N']","[1, 2, 1, 2]",0.2131167438,-65.17924385,6
NCS-NC-Ni,"['Ni', 'C', 'S', 'N']","[1, 2, 1, 2]",0.4362430005,-61.92908631,6
NCS-NCO-Ba,"['Ba', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.7827014267,-99.5450488,7
NCS-NCO-Be,"['Be', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.2527675639,-60.65141176,7
NCS-NCO-Ca,"['Ca', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.8158292139,-69.85544331,7
NCS-NCO-Cd,"['Cd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.2072231853,-86.37620111,7
NCS-NCO-Co,"['Co', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.1129620067,-72.52427286,7
NCS-NCO-Cu,"['Cu', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.0345709119,-69.44554243,7
NCS-NCO-Fe,"['Fe', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.1374235353,-73.59340356,7
NCS-NCO-Mg,"['Mg', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.6165192167,-63.82467333,7
NCS-NCO-Mn,"['Mn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.351857331,-75.07674013,7
NCS-NCO-Ni,"['Ni', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.1634168224,-71.84625657,7
NCS-NCO-Pb,"['Pb', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.155316041,-131.3446511,7
NCS-NCO-Pd,"['Pd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.0665212133,-86.84859032,7
NCS-NCO-Pt,"['Pt', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.2477821476,-123.00076378,7
NCS-NCO-Sr,"['Sr', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.8096050353,-82.45797406,7
NCS-NCO-Zn,"['Zn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.213517881,-69.49226398,7
NCS-NC-Pb,"['Pb', 'C', 'S', 'N']","[1, 2, 1, 2]",0.3962168438,-121.72434325,6
NCS-NC-Pd,"['Pd', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6931783205,-76.99937439,6
NCS-NC-Pt,"['Pt', 'C', 'S', 'N']","[1, 2, 1, 2]",0.9074287455,-113.13487184,6
NCS-NC-Sr,"['Sr', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.3867601345,-72.95550512,6
NCS-NC-Zn,"['Zn', 'C', 'S', 'N']","[1, 2, 1, 2]",0.3686112622,-59.63017674,6
NO-Br-Ba,"['Ba', 'Br', 'N', 'O']","[1, 1, 1, 1]",-1.2454325825,-79.11172183,4
NO-Br-Be,"['Be', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.20435418,-39.76330822,4
NO-Br-Ca,"['Ca', 'Br', 'N', 'O']","[1, 1, 1, 1]",-1.187629085,-48.95900784,4
NO-Br-Cd,"['Cd', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.1595095025,-65.62752951,4
NO-Br-Co,"['Co', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.118347565,-52.27078176,4
NO-Br-Cu,"['Cu', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.00010232,-49.75180078,4
NO-Br-Fe,"['Fe', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.157352855,-53.32470292,4
NO-Br-Mg,"['Mg', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.7657136075,-42.63574593,4
NO-Br-Mn,"['Mn', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.5910146175,-55.04164997,4
NO-Br-Ni,"['Ni', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.2246482325,-51.66478443,4
NO-Br-Pb,"['Pb', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.1905823675,-111.08362097,4
NO-Br-Pd,"['Pd', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.0633483275,-67.63148481,4
NO-Br-Pt,"['Pt', 'Br', 'N', 'O']","[1, 1, 1, 1]",0.2258940625,-103.89551525,4
NO-Br-Sr,"['Sr', 'Br', 'N', 'O']","[1, 1, 1, 1]",-1.2281603,-61.7672327,4
NO-Br-Zn,"['Zn', 'Br', 'N', 'O']","[1, 1, 1, 1]",-0.150331995,-48.66281948,4
NO-Cl-Ba,"['Ba', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-1.3425891075,-68.21755593,4
NO-Cl-Be,"['Be', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.3967389475,-29.25005529,4
NO-Cl-Ca,"['Ca', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-1.3058797125,-38.14921835,4
NO-Cl-Cd,"['Cd', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.2490856375,-54.70304205,4
NO-Cl-Co,"['Co', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.2071709375,-41.34328325,4
NO-Cl-Cu,"['Cu', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.14425025,-39.0456005,4
NO-Cl-Fe,"['Fe', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.354880335,-42.83202084,4
NO-Cl-Mg,"['Mg', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.9193415,-31.9674655,4
NO-Cl-Mn,"['Mn', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.73692707,-44.34250778,4
NO-Cl-Ni,"['Ni', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.3841356825,-41.01994223,4
NO-Cl-Pb,"['Pb', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.2470751975,-100.02680029,4
NO-Cl-Pd,"['Pd', 'N', 'Cl', 'O']","[1, 1, 1, 1]",-0.18076542,-56.81836118,4
